"","x1_department","x2_salary","x3_timecompany","x4_promotion5yr","x5_workaccident","x6_workhours","x7_nprojects","x8_lasteval","x9_satisflevel","y_empleft"
"14290","sales","low",3,0,0,157,2,56,43,1
"14291","accounting","low",3,0,0,142,2,56,39,1
"14292","support","low",3,0,0,140,2,54,45,1
"14293","technical","low",3,0,0,151,2,49,38,1
"14294","management","low",3,1,0,139,4,59,79,1
"14295","marketing","low",6,0,0,249,4,85,84,1
"14296","marketing","low",4,0,0,291,6,77,11,1
"14297","marketing","low",4,0,0,305,6,87,11,1
"14298","sales","low",3,0,0,232,5,84,17,1
"14299","sales","low",3,0,0,132,2,45,44,1
"14300","sales","low",3,0,0,130,2,57,37,1
"14301","sales","low",4,0,0,291,6,79,10,1
"14302","sales","low",3,0,0,130,2,50,40,1
"14303","sales","low",5,0,0,246,5,100,89,1
"14304","sales","low",3,0,0,143,2,48,42,1
"14305","sales","low",3,0,0,129,2,55,46,1
"14306","sales","low",4,0,0,255,6,83,9,1
"14307","sales","low",3,0,0,155,2,51,37,1
"14308","sales","low",4,0,0,265,6,77,10,1
"14309","sales","low",4,0,0,279,6,84,10,1
"14310","sales","low",4,0,0,284,6,97,11,1
"14311","sales","medium",6,0,0,221,5,100,90,1
"14312","sales","medium",3,0,0,154,2,52,38,1
"14313","sales","medium",3,0,0,147,2,52,36,1
"14314","sales","medium",3,0,0,150,2,46,42,1
"14315","sales","medium",4,0,0,267,7,94,9,1
"14316","sales","medium",3,0,0,158,2,52,43,1
"14317","accounting","medium",5,0,0,224,7,46,24,1
"14318","accounting","medium",5,0,0,257,4,100,91,1
"14319","accounting","medium",3,0,0,148,2,50,44,1
"14320","hr","medium",4,0,0,177,3,87,71,1
"14321","hr","medium",3,0,0,155,2,49,40,1
"14322","hr","medium",3,0,0,144,2,47,43,1
"14323","hr","high",4,0,0,289,6,85,9,1
"14324","technical","low",3,0,0,160,2,52,43,1
"14325","technical","medium",5,0,0,258,4,96,90,1
"14326","technical","medium",5,0,0,234,5,100,84,1
"14327","technical","medium",3,0,0,137,2,48,37,1
"14328","technical","medium",2,0,0,263,5,68,86,1
"14329","technical","low",4,0,0,251,6,84,11,1
"14330","technical","low",3,0,0,133,2,57,37,1
"14331","technical","low",3,0,0,132,2,46,40,1
"14332","technical","low",4,0,1,158,4,62,14,1
"14333","technical","low",3,0,0,135,2,46,40,1
"14334","technical","low",6,0,0,216,4,100,75,1
"14335","support","low",5,0,1,300,6,84,11,1
"14336","support","low",3,0,0,138,2,49,46,1
"14337","support","low",4,0,0,260,6,92,11,1
"14338","support","low",3,0,0,132,2,49,38,1
"14339","support","low",5,0,0,183,3,89,70,1
"14340","support","low",4,0,0,250,6,82,9,1
"14341","support","low",3,0,0,151,2,45,37,1
"14342","support","low",4,0,0,292,6,83,10,1
"14343","support","low",3,0,0,140,2,57,38,1
"14344","support","low",5,0,0,221,5,100,90,1
"14345","support","low",3,0,0,138,2,51,44,1
"14346","technical","low",3,0,0,132,2,50,36,1
"14347","technical","low",5,0,0,133,7,84,31,1
"14348","technical","low",4,0,1,283,6,84,10,1
"14349","management","low",3,0,0,129,2,48,42,1
"14350","IT","low",5,0,0,249,4,100,74,1
"14351","IT","low",5,0,0,257,5,87,73,1
"14352","IT","low",4,0,0,245,6,96,9,1
"14353","IT","low",3,0,0,155,2,53,45,1
"14354","IT","low",4,0,0,256,6,80,11,1
"14355","product_mng","low",3,0,0,152,2,47,37,1
"14356","product_mng","low",5,0,0,267,4,99,84,1
"14357","product_mng","low",3,0,0,151,2,46,41,1
"14358","product_mng","low",5,0,0,239,4,92,76,1
"14359","IT","low",4,0,0,306,6,87,11,1
"14360","marketing","low",5,0,1,263,4,88,84,1
"14361","marketing","low",3,0,0,147,2,50,39,1
"14362","marketing","low",4,0,0,278,6,91,11,1
"14363","marketing","low",3,0,0,154,2,56,45,1
"14364","marketing","low",3,0,0,143,2,52,37,1
"14365","marketing","low",3,0,0,155,2,52,40,1
"14366","sales","low",3,0,0,160,2,48,39,1
"14367","accounting","low",4,0,0,304,6,80,11,1
"14368","support","low",5,0,0,240,5,100,83,1
"14369","technical","low",4,0,0,305,6,92,11,1
"14370","management","low",3,0,0,136,2,50,39,1
"14371","marketing","low",3,0,0,132,2,45,45,1
"14372","marketing","low",4,0,0,301,7,95,10,1
"14373","marketing","low",6,0,0,243,5,98,90,1
"14374","sales","low",3,0,0,147,2,51,45,1
"14375","sales","low",5,0,0,239,5,89,79,1
"14376","sales","low",5,0,0,260,5,99,90,1
"14377","sales","low",4,0,0,296,7,84,11,1
"14378","sales","low",3,0,0,129,2,55,43,1
"14379","sales","low",5,0,0,132,5,54,31,1
"14380","sales","low",5,0,0,135,2,50,32,1
"14381","sales","low",3,0,0,158,2,57,45,1
"14382","sales","low",5,0,0,259,4,99,81,1
"14383","sales","low",3,1,0,160,2,46,41,1
"14384","sales","low",4,0,0,278,7,78,11,1
"14385","sales","low",4,0,0,284,6,88,10,1
"14386","sales","low",4,0,0,274,2,53,70,1
"14387","sales","low",2,0,0,164,4,74,54,1
"14388","sales","low",3,0,0,148,2,48,41,1
"14389","sales","medium",3,0,0,140,2,50,38,1
"14390","sales","medium",3,0,0,127,2,51,37,1
"14391","sales","medium",5,0,0,308,6,85,11,1
"14392","sales","medium",3,0,0,146,2,47,40,1
"14393","accounting","medium",4,0,0,261,6,84,10,1
"14394","accounting","medium",5,0,0,257,5,99,89,1
"14395","accounting","medium",4,0,0,285,6,80,11,1
"14396","hr","medium",3,0,0,141,2,55,36,1
"14397","hr","medium",3,0,0,127,2,46,40,1
"14398","hr","medium",4,0,0,297,6,85,9,1
"14399","hr","medium",3,0,0,143,2,46,40,1
"14400","technical","medium",3,0,0,152,2,55,37,1
"14401","technical","high",3,0,0,156,2,51,44,1
"14402","technical","low",5,0,0,283,7,80,9,1
"14403","technical","medium",6,0,1,226,4,87,92,1
"14404","technical","medium",5,0,0,232,4,91,74,1
"14405","technical","medium",4,0,0,249,6,82,9,1
"14406","technical","medium",5,0,0,275,4,95,89,1
"14407","technical","low",4,0,0,304,6,80,9,1
"14408","technical","low",3,0,0,278,7,54,27,1
"14409","technical","low",4,0,0,287,6,91,10,1
"14410","technical","low",4,0,0,285,7,89,10,1
"14411","support","low",6,0,0,226,5,94,77,1
"14412","support","low",5,0,0,259,5,82,90,1
"14413","support","low",3,0,0,135,2,50,39,1
"14414","support","low",5,0,0,219,5,100,76,1
"14415","support","low",4,0,0,256,6,93,10,1
"14416","support","low",6,0,0,254,5,90,87,1
"14417","support","low",3,0,0,153,2,50,38,1
"14418","support","low",5,0,0,228,5,99,77,1
"14419","support","low",5,0,0,228,4,87,78,1
"14420","support","low",3,0,0,128,2,50,44,1
"14421","support","low",3,0,0,153,2,52,38,1
"14422","technical","low",3,0,0,156,2,46,43,1
"14423","technical","low",3,0,0,294,4,50,39,1
"14424","technical","low",5,0,0,219,5,100,88,1
"14425","management","low",3,0,0,153,2,46,45,1
"14426","IT","low",3,0,0,151,2,53,40,1
"14427","IT","low",3,0,0,155,2,51,36,1
"14428","IT","low",3,0,0,158,2,48,36,1
"14429","IT","low",5,0,0,245,5,98,90,1
"14430","IT","low",3,0,0,131,2,53,43,1
"14431","product_mng","low",5,0,0,225,5,87,89,1
"14432","product_mng","low",4,0,0,286,6,84,10,1
"14433","product_mng","low",3,0,0,135,2,50,37,1
"14434","product_mng","low",3,0,0,153,2,51,37,1
"14435","IT","low",5,0,0,252,5,90,87,1
"14436","accounting","low",3,0,0,149,2,56,40,1
"14437","accounting","low",5,0,0,258,4,97,90,1
"14438","hr","low",3,0,0,158,2,46,37,1
"14439","hr","low",3,0,0,149,2,54,44,1
"14440","hr","low",5,0,0,236,5,95,85,1
"14441","marketing","low",6,0,0,239,5,98,78,1
"14442","marketing","low",3,0,0,159,2,47,42,1
"14443","sales","low",6,0,0,255,5,99,92,1
"14444","accounting","low",4,0,0,244,6,83,11,1
"14445","support","low",3,0,0,134,2,56,42,1
"14446","technical","low",4,0,0,270,4,57,48,1
"14447","management","low",5,0,0,255,4,85,83,1
"14448","marketing","low",3,0,0,151,2,53,40,1
"14449","marketing","low",3,0,0,135,2,45,43,1
"14450","marketing","low",3,0,0,146,2,53,43,1
"14451","sales","low",4,0,0,254,7,97,10,1
"14452","sales","low",4,0,0,289,7,87,10,1
"14453","sales","low",3,0,0,156,2,46,37,1
"14454","sales","low",3,0,0,156,2,53,38,1
"14455","sales","low",3,0,0,128,2,50,40,1
"14456","sales","low",5,0,0,275,5,86,89,1
"14457","sales","low",3,0,0,155,2,46,45,1
"14458","sales","low",3,0,0,159,2,48,37,1
"14459","sales","low",3,0,0,148,2,49,46,1
"14460","sales","low",5,0,0,228,4,91,87,1
"14461","sales","low",4,0,0,298,6,84,11,1
"14462","sales","low",5,0,0,261,5,87,79,1
"14463","sales","low",6,0,0,254,5,92,79,1
"14464","sales","low",3,0,0,192,7,59,19,1
"14465","sales","low",5,0,0,248,4,98,87,1
"14466","sales","low",5,0,0,258,2,92,60,1
"14467","sales","medium",3,0,0,156,2,45,44,1
"14468","sales","medium",4,0,1,266,6,81,11,1
"14469","sales","medium",3,0,0,156,2,54,42,1
"14470","accounting","medium",5,0,1,232,5,88,88,1
"14471","accounting","medium",4,0,0,287,6,84,11,1
"14472","accounting","medium",3,0,0,154,2,46,46,1
"14473","hr","medium",5,0,0,263,5,97,82,1
"14474","hr","medium",3,0,0,131,2,56,44,1
"14475","hr","medium",4,0,0,260,6,78,11,1
"14476","hr","medium",3,0,0,139,2,50,42,1
"14477","technical","medium",5,0,0,251,4,93,84,1
"14478","technical","medium",4,0,0,286,6,95,11,1
"14479","technical","high",3,0,0,129,2,53,45,1
"14480","technical","low",3,0,0,156,2,56,38,1
"14481","technical","medium",6,0,0,139,6,86,38,1
"14482","technical","medium",3,0,0,127,2,51,44,1
"14483","technical","medium",4,0,0,251,6,84,11,1
"14484","technical","medium",5,0,0,270,5,93,81,1
"14485","technical","low",4,0,0,296,6,96,9,1
"14486","technical","low",4,0,0,254,6,90,11,1
"14487","technical","low",6,0,0,238,5,95,81,1
"14488","support","low",4,0,1,267,6,97,10,1
"14489","support","low",6,0,0,229,5,89,74,1
"14490","support","low",4,0,0,254,6,78,9,1
"14491","support","low",4,0,1,233,4,81,82,1
"14492","support","low",4,0,0,268,6,98,10,1
"14493","support","low",3,0,0,301,3,56,27,1
"14494","support","low",6,0,0,267,5,92,83,1
"14495","support","low",4,0,1,289,6,93,10,1
"14496","support","low",3,0,0,144,2,47,38,1
"14497","support","low",3,0,0,148,2,56,40,1
"14498","support","low",4,0,0,306,6,83,11,1
"14499","technical","low",4,1,0,292,6,79,11,1
"14500","technical","low",5,0,0,232,5,91,82,1
"14501","technical","low",3,0,0,137,2,48,36,1
"14502","management","low",3,0,0,128,2,46,40,1
"14503","IT","low",5,0,0,231,5,84,87,1
"14504","IT","low",3,0,0,146,2,49,41,1
"14505","IT","low",4,0,1,308,6,91,11,1
"14506","IT","medium",4,0,0,253,6,93,10,1
"14507","IT","medium",3,0,0,146,2,51,38,1
"14508","product_mng","medium",3,0,0,156,2,55,39,1
"14509","product_mng","medium",3,0,0,147,2,52,40,1
"14510","product_mng","medium",3,0,0,136,2,48,45,1
"14511","product_mng","medium",5,0,0,249,5,84,74,1
"14512","IT","medium",3,0,0,151,2,55,45,1
"14513","other","medium",4,0,0,278,3,100,12,1
"14514","other","medium",5,0,0,250,7,77,10,1
"14515","other","medium",3,0,0,127,2,55,37,1
"14516","other","medium",5,0,0,255,5,87,89,1
"14517","other","medium",3,0,0,135,2,47,45,1
"14518","marketing","high",3,0,0,149,2,46,37,1
"14519","sales","low",4,0,0,287,5,81,11,1
"14520","accounting","medium",3,0,0,145,2,48,41,1
"14521","support","medium",4,0,0,285,6,94,10,1
"14522","technical","medium",4,0,0,305,7,93,10,1
"14523","management","medium",4,0,0,300,7,95,11,1
"14524","marketing","low",3,0,0,139,2,54,40,1
"14525","marketing","low",3,0,0,130,2,49,41,1
"14526","marketing","low",4,0,0,268,6,81,10,1
"14527","sales","low",6,0,0,245,4,86,73,1
"14528","sales","low",3,0,0,135,2,47,43,1
"14529","sales","low",3,0,0,153,2,46,37,1
"14530","sales","low",4,0,0,276,6,94,11,1
"14531","sales","low",3,0,0,130,2,46,40,1
"14532","sales","low",3,0,1,153,2,54,41,1
"14533","sales","low",5,0,0,244,5,84,82,1
"14534","sales","low",3,0,0,253,2,47,61,1
"14535","sales","low",4,0,0,287,7,91,11,1
"14536","sales","low",3,0,0,131,2,45,37,1
"14537","sales","low",3,0,0,135,2,52,41,1
"14538","sales","low",3,0,0,157,2,52,37,1
"14539","sales","low",6,0,0,262,5,99,88,1
"14540","sales","low",4,0,0,266,6,85,10,1
"14541","sales","low",3,0,0,148,2,48,44,1
"14542","sales","low",3,0,0,140,2,57,38,1
"14543","sales","low",4,0,0,302,7,85,11,1
"14544","sales","low",4,0,0,271,6,98,9,1
"14545","sales","medium",3,0,0,145,2,52,45,1
"14546","accounting","medium",4,0,0,290,6,81,10,1
"14547","accounting","medium",3,0,0,151,2,47,45,1
"14548","accounting","medium",5,0,0,266,5,87,77,1
"14549","hr","medium",3,0,0,140,2,51,44,1
"14550","hr","medium",3,0,0,142,2,50,39,1
"14551","hr","medium",4,0,0,246,6,91,10,1
"14552","hr","medium",5,0,0,308,7,89,9,1
"14553","technical","medium",3,0,0,141,2,47,37,1
"14554","technical","medium",5,0,0,232,5,100,90,1
"14555","technical","medium",3,0,0,143,2,56,41,1
"14556","technical","medium",3,0,0,155,2,52,37,1
"14557","technical","high",4,0,0,278,6,86,10,1
"14558","technical","low",5,0,0,253,4,100,81,1
"14559","technical","medium",4,0,0,282,6,80,11,1
"14560","technical","medium",4,0,0,264,7,84,11,1
"14561","technical","medium",3,0,0,149,2,46,40,1
"14562","technical","medium",5,0,0,304,6,80,9,1
"14563","technical","low",6,0,0,219,3,93,48,1
"14564","support","low",6,0,0,262,4,91,91,1
"14565","support","low",3,0,0,135,2,57,43,1
"14566","support","low",5,0,0,219,6,88,33,1
"14567","support","low",3,0,0,136,2,57,41,1
"14568","support","low",3,0,0,154,2,55,41,1
"14569","support","low",3,0,0,149,2,54,37,1
"14570","support","low",5,0,0,135,6,62,31,1
"14571","support","low",4,0,0,275,6,91,9,1
"14572","support","low",4,0,0,290,6,87,10,1
"14573","support","low",5,0,0,263,4,90,76,1
"14574","support","low",3,0,0,145,2,54,41,1
"14575","technical","low",5,0,0,267,5,96,72,1
"14576","technical","low",3,0,1,141,2,50,40,1
"14577","technical","low",5,0,0,235,4,87,91,1
"14578","management","low",4,0,0,258,6,83,10,1
"14579","IT","low",3,0,0,131,2,56,40,1
"14580","IT","low",5,0,0,243,5,86,82,1
"14581","IT","low",4,0,0,266,6,82,10,1
"14582","IT","low",3,0,0,142,2,45,37,1
"14583","IT","low",3,0,0,135,2,51,36,1
"14584","product_mng","medium",3,0,0,141,2,48,39,1
"14585","product_mng","medium",3,0,0,142,2,57,36,1
"14586","product_mng","medium",5,0,0,254,5,84,86,1
"14587","product_mng","medium",5,0,0,262,5,99,73,1
"14588","IT","medium",2,0,0,296,4,71,56,1
"14589","accounting","medium",3,0,0,158,2,56,44,1
"14590","accounting","medium",2,0,0,238,4,56,31,1
"14591","hr","medium",5,0,0,231,4,93,77,1
"14592","hr","medium",3,0,0,156,2,45,44,1
"14593","hr","medium",3,0,0,145,2,46,38,1
"14594","marketing","medium",3,0,0,144,2,48,45,1
"14595","sales","medium",3,0,0,159,2,51,38,1
"14596","accounting","high",3,0,0,156,2,48,36,1
"14597","support","low",5,0,0,256,5,90,75,1
"14598","technical","medium",4,0,0,298,6,93,10,1
"14599","management","medium",4,0,0,247,6,97,10,1
"14600","marketing","medium",3,0,0,157,2,50,45,1
"14601","marketing","medium",3,0,1,154,2,57,42,1
"14602","marketing","low",5,0,0,253,4,100,78,1
"14603","sales","low",3,0,0,148,2,55,45,1
"14604","sales","low",5,0,0,261,4,100,84,1
"14605","sales","low",4,0,0,282,6,93,11,1
"14606","sales","low",3,0,0,133,2,56,42,1
"14607","sales","low",3,0,0,128,2,46,45,1
"14608","sales","low",3,0,0,139,2,57,46,1
"14609","sales","low",5,0,0,293,6,79,9,1
"14610","sales","low",6,0,0,265,4,83,87,1
"14611","sales","low",4,0,0,250,6,87,10,1
"14612","sales","low",6,0,0,251,5,100,91,1
"14613","sales","low",5,0,0,246,4,92,76,1
"14614","sales","low",5,0,0,275,5,100,74,1
"14615","sales","low",5,0,0,240,5,93,92,1
"14616","sales","low",5,0,0,245,5,87,76,1
"14617","sales","low",4,0,0,254,4,50,47,1
"14618","sales","low",5,0,0,241,5,99,73,1
"14619","sales","low",4,0,0,257,6,94,9,1
"14620","sales","low",5,0,0,246,4,92,91,1
"14621","sales","low",5,0,0,233,4,98,82,1
"14622","accounting","low",4,0,0,218,6,45,28,1
"14623","accounting","medium",6,0,0,262,4,99,84,1
"14624","accounting","medium",3,0,0,138,2,53,45,1
"14625","hr","medium",3,0,0,142,2,54,45,1
"14626","hr","medium",5,0,0,233,5,97,91,1
"14627","hr","medium",3,0,0,155,2,48,42,1
"14628","hr","medium",6,0,0,229,4,100,82,1
"14629","technical","medium",4,0,0,264,6,90,11,1
"14630","technical","medium",4,0,0,199,3,53,42,1
"14631","technical","medium",5,0,0,223,4,85,82,1
"14632","technical","medium",4,0,0,268,6,96,9,1
"14633","technical","medium",4,0,0,287,6,94,10,1
"14634","technical","medium",5,0,0,257,5,100,86,1
"14635","technical","high",3,0,0,143,2,46,40,1
"14636","technical","low",3,0,0,130,2,46,45,1
"14637","technical","medium",3,0,0,136,2,51,42,1
"14638","technical","medium",5,0,0,261,4,92,74,1
"14639","technical","medium",4,0,0,180,3,60,55,1
"14640","support","medium",3,0,0,126,2,45,37,1
"14641","support","low",3,0,1,127,2,52,41,1
"14642","support","low",6,0,0,195,5,65,89,1
"14643","support","low",3,0,0,160,2,57,41,1
"14644","support","low",3,0,0,150,2,51,44,1
"14645","support","low",6,0,0,264,4,84,87,1
"14646","support","low",4,0,0,309,6,84,10,1
"14647","support","low",3,0,0,135,2,47,41,1
"14648","support","low",4,0,0,261,6,85,11,1
"14649","support","low",3,0,0,160,2,53,43,1
"14650","support","low",5,0,0,237,4,90,77,1
"14651","technical","low",3,0,0,136,2,52,41,1
"14652","technical","low",3,0,0,139,2,48,41,1
"14653","technical","low",4,0,0,151,2,78,36,1
"14654","management","low",5,0,0,229,5,100,77,1
"14655","IT","low",5,0,0,245,5,98,81,1
"14656","IT","low",3,0,0,127,2,54,39,1
"14657","IT","low",5,0,0,283,6,94,9,1
"14658","IT","low",3,0,0,143,2,46,44,1
"14659","IT","low",4,0,0,298,5,84,10,1
"14660","product_mng","low",3,0,0,159,2,48,36,1
"14661","product_mng","low",5,0,0,239,5,92,81,1
"14662","product_mng","medium",5,0,0,226,4,90,81,1
"14663","product_mng","medium",5,0,0,248,5,98,85,1
"14664","IT","medium",4,0,0,286,6,87,10,1
"14665","other","medium",3,0,0,145,2,54,37,1
"14666","other","medium",4,0,1,254,7,97,9,1
"14667","other","medium",3,0,0,127,2,53,44,1
"14668","other","medium",5,0,0,223,5,93,86,1
"14669","other","medium",5,0,0,255,4,100,77,1
"14670","marketing","medium",3,0,0,136,2,48,41,1
"14671","sales","medium",3,0,0,137,2,48,40,1
"14672","accounting","medium",3,0,0,135,2,49,43,1
"14673","support","medium",3,0,0,137,2,50,43,1
"14674","technical","high",5,0,0,255,3,53,80,1
"14675","management","low",5,0,0,273,4,85,80,1
"14676","marketing","medium",5,0,0,234,5,98,82,1
"14677","marketing","medium",3,0,0,152,2,54,37,1
"14678","marketing","medium",3,0,0,134,2,48,37,1
"14679","sales","medium",4,0,0,292,6,95,9,1
"14680","sales","low",5,0,0,245,5,92,90,1
"14681","sales","low",3,0,0,159,2,52,41,1
"14682","sales","low",4,0,0,260,6,85,10,1
"14683","sales","low",3,0,0,149,2,53,44,1
"14684","sales","low",5,0,0,266,5,85,89,1
"14685","sales","low",3,0,0,149,2,56,42,1
"14686","sales","low",5,0,0,242,5,100,87,1
"14687","sales","low",3,0,0,134,2,57,45,1
"14688","sales","low",4,0,0,271,5,87,11,1
"14689","sales","low",4,0,0,275,6,79,9,1
"14690","sales","low",5,0,0,227,5,83,76,1
"14691","sales","low",5,0,0,277,7,96,11,1
"14692","sales","low",3,0,0,151,2,49,37,1
"14693","sales","low",4,0,0,274,6,79,10,1
"14694","sales","low",6,0,0,242,4,87,77,1
"14695","sales","low",3,0,1,143,2,54,42,1
"14696","sales","low",3,0,0,145,2,52,38,1
"14697","sales","low",2,0,0,172,5,95,32,1
"14698","accounting","low",3,0,0,135,2,49,38,1
"14699","accounting","low",4,0,0,192,4,100,19,1
"14700","accounting","low",4,0,0,276,7,83,10,1
"14701","hr","medium",4,0,0,206,4,88,76,1
"14702","hr","medium",6,0,0,281,4,56,53,1
"14703","hr","medium",3,0,0,151,2,51,39,1
"14704","hr","medium",4,0,0,244,6,83,11,1
"14705","technical","medium",4,0,0,309,6,94,10,1
"14706","technical","medium",5,0,0,218,5,100,84,1
"14707","technical","medium",6,0,0,263,4,99,82,1
"14708","technical","medium",4,0,0,244,6,82,10,1
"14709","technical","medium",4,0,0,263,7,49,59,1
"14710","technical","medium",3,0,0,143,2,48,44,1
"14711","technical","medium",5,0,0,181,2,95,89,1
"14712","technical","medium",5,0,0,265,5,84,91,1
"14713","technical","high",5,0,0,161,5,57,66,1
"14714","technical","low",5,0,0,282,7,87,11,1
"14715","technical","medium",3,0,0,155,2,51,43,1
"14716","support","medium",6,0,0,217,4,83,78,1
"14717","support","medium",5,0,0,289,6,97,11,1
"14718","support","medium",5,0,0,259,4,98,83,1
"14719","support","low",3,0,0,158,2,54,39,1
"14720","support","low",3,0,0,158,2,55,38,1
"14721","support","low",3,0,0,155,2,57,37,1
"14722","support","low",3,0,0,146,2,48,44,1
"14723","support","low",5,0,0,164,2,85,53,1
"14724","support","low",4,0,0,259,6,96,9,1
"14725","support","low",4,0,0,293,6,89,11,1
"14726","support","low",5,0,0,275,5,96,83,1
"14727","technical","low",6,0,1,219,5,100,88,1
"14728","technical","low",4,0,0,247,6,89,10,1
"14729","technical","low",4,0,0,309,7,86,9,1
"14730","management","low",3,0,0,151,2,54,44,1
"14731","IT","low",3,0,0,129,2,51,39,1
"14732","IT","low",5,0,0,274,4,94,87,1
"14733","IT","low",5,0,0,233,4,99,74,1
"14734","IT","low",4,0,0,289,7,95,10,1
"14735","IT","low",6,0,0,239,4,82,74,1
"14736","product_mng","low",5,0,0,221,5,99,75,1
"14737","product_mng","low",3,0,0,150,2,56,41,1
"14738","product_mng","low",3,0,1,144,2,45,41,1
"14739","product_mng","low",4,0,0,289,7,90,9,1
"14740","IT","medium",5,0,0,301,6,80,9,1
"14741","accounting","medium",3,0,0,145,2,57,39,1
"14742","accounting","medium",3,0,0,137,2,56,40,1
